id	modified	license	rightsHolder	bibliographicCitation	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	recordedBy	individualCount	sex	lifeStage	georeferenceVerificationStatus	preparations	associatedReferences	associatedTaxa	occurrenceRemarks	previousIdentifications	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	habitat	samplingProtocol	locationID	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	identificationID	identificationQualifier	typeStatus	identifiedBy	taxonID	scientificNameID	acceptedNameUsageID	originalNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus	nomenclaturalStatus
8bf6e9697db53a708bc3257e7d6b7579	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	145	397	8bf6e9697db53a708bc3257e7d6b7579	NYBG	NY	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	New York Botanical Garden	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 07/01/2005 06:31:58 p.m.	8bf6e9697db53a708bc3257e7d6b7579	253637	Palmer					Heborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20. Government Printing Office. Washington, USA.				334	1894-10/1895-03	00:00:00			1894	10				35	MEXICO	MX	GUERRERO	ACAPULCO DE JUAREZ	Acapulco and vicinity	0	0		0	0		16.8711111	-99.8833333		100	16 52 16 N	99 53 0 W	grados minutos segundos				Literatura, TROOPICOS, CONABIO		176		Isotipo	NO DISPONIBLE	39753c9e606e9f994f1579482d22c9ff	20899			Quercus (Quercus) acapulcensis	Quercus (Quercus)  salicifolia	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	acapulcensis		especie	Trel., 1924	encino, encino amarillo, encino blanco, encino chino, encino de asta, encino laurel, encino laurelillo, encino prieto, encino saucillo	sinónimo	
8c4296e36c5ee07845e84a9bebd1c810	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	8c4296e36c5ee07845e84a9bebd1c810	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 14/01/2005 03:01:30 a.m.	8c4296e36c5ee07845e84a9bebd1c810	860266	Cook						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:184. Government Printing Office. Washington, USA.				116	1906-06-15	00:00:00	166		1906	6	15			57	MEXICO	MX	CHIAPAS	COMITAN DE DOMINGUEZ	Bajucua	0	0		0	0		16.485	-92.0522222		100	16 29 6 N	92 3 8 W	grados minutos segundos				, PATRIA, 1: 900 000		198		Holotipo	NO DISPONIBLE	9a7c4ea96baf2bc14942bb53a787632d	20926			Quercus (Quercus) cerifera	Quercus (Quercus)  crispipilis	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	cerifera		especie	Trel., 1924	chiquinib (Tsotsil), encino, encino blanco	sinónimo	
8c5d920de921edf3b5d4bb7d6691e0be	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	8c5d920de921edf3b5d4bb7d6691e0be	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 16/11/2005 05:04:58 p.m.	8c5d920de921edf3b5d4bb7d6691e0be	267297	Eastwood						Rydberg. 1901. The oaks of the Continental Divide North of Mexico. Bulletin of New York Botanical Garden. 2. USA.				14	1895-07-17	00:00:00	198		1895	7	17			576	ESTADOS UNIDOS DE AMERICA				Butlers Range San Juan Cv.	0	0		0	0				WGS84		99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						277		Holotipo	NO DISPONIBLE	12d9aa8b0b0aa21b737b9b0a43ce6412	21113			Quercus (Quercus) eastwoodiae	Quercus (Quercus)  gambelii	Quercus		Valencia-A., 2004		1901	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	eastwoodiae		especie	Rydb., 1901		sinónimo	
8c86f9014bdc3ed0af9efa4f58581b89	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	387	756	8c86f9014bdc3ed0af9efa4f58581b89	CU	BH	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Cornell University	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 30/11/2005 04:33:20 a.m.	8c86f9014bdc3ed0af9efa4f58581b89	s.n.	Williams; Molina										12756	1947-05-21	00:00:00	141		1947	5	21			647	HONDURAS	HN	FRANCISCO MORAZAN		Sureste de San Juancito	2000	0		0	0		13.2130556	-87.0508333			13 12 47 N	87 3 3 W	grados minutos segundos				Mapa, MIV, 1:1100 000		391		Holotipo	NO DISPONIBLE	509c8cd37e170451c2cd370e20bf8826	20966			Quercus (Quercus) tomentocaulis	Quercus (Quercus)  insignis	Quercus		Valencia-A., 2004		1950	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	tomentocaulis		especie	C.H. Mull., 1950	cantulán (Tsotsil), colorado, encino, roble	sinónimo	
8d0eab4931616f5ee143af7961813bea	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	374	748	8d0eab4931616f5ee143af7961813bea	SNM	C	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Statens Naturhistoriske Museum	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 20/06/2005 07:28:59 p.m.	8d0eab4931616f5ee143af7961813bea	NO DISPONIBLE	Lehmann					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:196. Government Printing Office. Washington, USA.				3560		00:00:00								384	MEXICO	MX	PUEBLA	HUEYTAMALCO	Hueytamalco to Teziutlán	2000	0		0	0		19.9766667	-97.2927778		80	19 58 36 N	97 17 34 W	grados minutos segundos				Mapa, Guìa Roji, 1: 600 000		97		Holotipo	NO DISPONIBLE	a7730d67f0845e6b1b0476edea1343b5	21209			Quercus (Quercus) huitamalcana	Quercus (Quercus)  sartorii	Quercus		Valencia-A., 2004		1922	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	huitamalcana		especie	Trel., 1922	encino, encino blanco, encino colorado, encino manzano	sinónimo	
8d5731f7eca9bb87a22ffbfcbbc87b32	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	332	685	8d5731f7eca9bb87a22ffbfcbbc87b32	UIUC	ILL	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	University of Illinois, Urbana Champaign	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 21/06/2005 04:12:13 p.m.	8d5731f7eca9bb87a22ffbfcbbc87b32	NO DISPONIBLE	C. H. Müll.						C. H. Mull. 1936. New and noteworthy trees in Texas and México. Bulletin of the Torrey Club. 63:154. USA.				NO DISPONIBLE	1932-07-03	00:00:00	185		1932	7	3			404	ESTADOS UNIDOS DE AMERICA	US	TEXAS		Chisos Mountains of Western Texas	0	0		0	0		29.4494444	-103.5022222			29 26 58 N	103 30 8 W	grados minutos segundos				, Geolocate		90		Holotipo	NO DISPONIBLE	466531b4217b59c103e192604dcc1840	21227			Quercus (Quercus) tardifolia	Quercus (Quercus)  tardifolia	Quercus		Valencia-A., 2004		1936	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	tardifolia		especie	Trel. & C.H. Mull., 1936		aceptado	
8d8f043dba32543acda27b8bff98a02b	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	8d8f043dba32543acda27b8bff98a02b	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 25/01/2005 12:26:35 a.m.	8d8f043dba32543acda27b8bff98a02b	NO DISPONIBLE	Schiede					Herborizado	Schltdl. & Cham. 1830. Plantarum mexicanarum a cel. viris Schiede et Deppe collectarum recensio brevis. Linnaea. 5:78				21		00:00:00								139	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	XALAPA	JALAPA	0	0		0	0		19.5688889	-96.9480556		80	19 34 8 N	96 56 53 W	grados minutos segundos				Mapa, Guía Roji, 1: 1000 000		262		Holotipo	NO DISPONIBLE	280b5d85f513f721f6fa6a2366858aec	21005			Quercus (Quercus) germana	Quercus (Quercus)  germana	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1830	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	germana		especie	Schltdl. & Cham., 1830	encino, encino amarillo, encino blanco, encino prieto, encino roble, encino rojo, quiote, roble	aceptado	
8e8ff280f158f87a562b572a3b1b8ab4	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	396	216	8e8ff280f158f87a562b572a3b1b8ab4	CUCBA-UDG	IBUG	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Centro Universitario de Ciencias Biológicas y Agropecuarias, Universidad de Guadalajara	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 22/12/2004 06:24:45 p.m.	8e8ff280f158f87a562b572a3b1b8ab4	NO DISPONIBLE	González-Villarreal					Herborizado	González-Villarreal. 2003. Quercus tuitensis (Fagaceae, Quercus sect. Lobatae) a new deciduous oak from western Jalisco, Mexico. Brittonia. 55(1). New York Botanical Garden. New York, USA.				3076	1987-05-24	00:00:00	144		1987	5	24			26	MEXICO	MX	JALISCO	TALPA DE ALLENDE	camino Cuale-minas de Zimapán	1800	0		0	0		20.4166667	-105		80	20 25 0 N	105 0 0 W	grados minutos segundos				Mapa, SCT, 1:400 000		2		Holotipo	González-Villarreal	d653838bf277cc5f69bfa6bb78217049	20842			Quercus (Quercus) cualensis	Quercus (Quercus)  cualensis	Quercus		Valencia-A., 2004		2003	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	cualensis		especie	L.M. González, 2003		aceptado	
8edb77620992103c27f510142698ac43	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	214	502	8edb77620992103c27f510142698ac43	RJB-CSIC	MA	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Real Jardín Botánico, Consejo Superior de Investigaciones Científicas	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 22/12/2004 07:41:52 p.m.	8edb77620992103c27f510142698ac43	233387	Nee					Herborizado					NO DISPONIBLE	1791-04	00:00:00			1791	4				16	MEXICO	MX	GUERRERO	TIXTLA DE GUERRERO	Cerca de Tixtla	0	0		0	0		17.5522222	-99.4005556		90	17 33 8 N	99 24 2 W	grados minutos segundos				Mapa, Mapas de México, 1:930 000		6		Lectotipo	Nee	737ae6cddb9a6535b9d4e2298abd70c1	20828			Quercus (Quercus) magnoliifolia	Quercus (Quercus)  magnoliifolia	Quercus		Cuevas-Guzmán, Núñez-López & Sánchez-Rodríguez, 2021		1801	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	magnoliifolia		especie	Née, 1801	ahuacocoztli (Náhuatl), bermejo, encino, encino amarillo, encino barcino, encino blanco, encino colorado, encino manzano, encino napis, encino prieto, encino roble, jiote (Náhuatl), roble, roble blanco	aceptado	
8ee3b10bd968c5d2154fb0dec0109e8d	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	8ee3b10bd968c5d2154fb0dec0109e8d	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 04/11/2005 10:31:39 p.m.	8ee3b10bd968c5d2154fb0dec0109e8d	NO DISPONIBLE	Bonpl.						A. DC. 1824-1873. Prodromus Systematis Naturalis Regni Vegetabilis. In: Alphonso de Candolle. 16(2). Victoris Masson, Paris, Francia.				3917		00:00:00								532	MEXICO	MX	OAXACA	SANTA CATARINA ZAPOQUILA	Acaguisocla to Mojonera	0	0		0	0		18.1425	-97.6183333		90	18 8 33 N	97 37 6 W	grados minutos segundos				, Geolocate		441		Holotipo	NO DISPONIBLE	b9937be341edc424dd48b25796015554	21391			Quercus (Quercus) acutifolia var. bonplandii	Quercus (Quercus)  acutifolia	Quercus		Valencia-Avalos & Flores-Franco, 2006		1864	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; acutifolia	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	acutifolia	bonplandii	variedad	A. DC., 1864	ahoatl (Náhuatl), ahuate (Náhuatl), chiquilín, chiquinib (Tsotsil), chícharo, encino, encino blanco, encino chino, encino colorado, encino de asta, encino de duela, encino duela, encino laurelillo, encino negro, encino pepitillo, encino roble, encino roble amarillo, encino rojo, encino rosillo, encino saucillo, encino teposcohuite, escobillo, laurelillo, picudo, roble	sinónimo	
8f7e752dcc5606900056c17013022b00	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	8f7e752dcc5606900056c17013022b00	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 28/06/2005 12:07:34 a.m.	8f7e752dcc5606900056c17013022b00	1137365	Standl.										21593	1922-03-07	00:00:00	66		1922	3	7			455	EL SALVADOR	SV			Volcán de San Vicente	1200	1500		0	0		13.5913889	-88.8669444			13 35 29 N	88 52 1 W	grados minutos segundos				, Geolocate		401		Holotipo	NO DISPONIBLE	37bb2fdf76a59120a17cc3a623cb5f0f	21245			Quercus (Quercus) vicentensis	Quercus (Quercus)  vicentensis	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	vicentensis		especie	Trel., 1924		aceptado	
8fc6bd0e3528d16ecb32462e5a8c2c7d	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	8fc6bd0e3528d16ecb32462e5a8c2c7d	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 10/11/2005 02:55:17 p.m.	8fc6bd0e3528d16ecb32462e5a8c2c7d	25191	Buckley										NO DISPONIBLE	1883	00:00:00			1883					332	ESTADOS UNIDOS DE AMERICA				WEST TEXAS	0	0		0	0				WGS84		99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						282		Isotipo	NO DISPONIBLE	0d4981f202009c9532a4a0786ba67eda	21406			Quercus (Quercus) vaseyana	Quercus (Quercus)  vaseyana	Quercus		Pérez Mojica & Valencia-A., 2017		1883	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	vaseyana		especie	Buckley, 1883		aceptado	
9065e5699a0cf178ac896c9b7f50a131	2021-04-05	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	9065e5699a0cf178ac896c9b7f50a131	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 04/11/2005 11:27:32 p.m.	9065e5699a0cf178ac896c9b7f50a131	NO DISPONIBLE	Schultze						Trel. 1934. Quercus generis species novae mexicanae. Repertorium Specierum Novarum Regni Vegetabilis. In: Fedde F. 33(99). Berlín, Alemania.				305	1930-01-20	00:00:00	20		1930	1	20			538	MEXICO	MX	GUERRERO	TLAPA DE COMONFORT	Tlapa - Malinaltepec	2000	0		0	0		17.5533333	-98.0891667		90	17 33 12 N	98 5 21 W	grados minutos segundos				Mapa, Carta de México, 1:250 000		322		Holotipo	NO DISPONIBLE	95aa33b2e04ec1be108f9a9c5ee96810	21358			Quercus (Quercus) coccinata	Quercus (Quercus)  elliptica	Quercus		Valencia-A., 2004		1934	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	coccinata		especie	Trel., 1934	bellota, encino, encino asta, encino blanco, encino colorado, encino laurel, encino nanche, encino negro, encino roble, encino rojo, encino saucillo, encino tapahuite, kukat (Totonaco), roble	sinónimo	
9100731919fcc3ad487d2f17f0b674f5	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	9100731919fcc3ad487d2f17f0b674f5	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 03/11/2004 01:33:33 p.m.	9100731919fcc3ad487d2f17f0b674f5	NO DISPONIBLE	Bonpl.						Humboldt & Bonpland. 1809. Plantes Êquinoxiales. In: Tubingue, Chez J. G. Gotta. 2. A Paris, Francia.				NO DISPONIBLE		00:00:00						Bosque de Quercus; B. de Coniferas; B. mesòfilo de montaña.		6	MEXICO	MX	GUERRERO	CHILPANCINGO DE LOS BRAVO	Chilpancingo	1400	2700		0	0		17.56	-99.5		90	17 33 36 N	99 30 0 W	grados minutos segundos				Mapa, Mapas de Mèxico, 1: 930, 000		95		Holotipo	NO DISPONIBLE	e43ea59665799ea8374a29af69890f6d	20815			Quercus (Quercus) crassifolia	Quercus (Quercus)  crassifolia	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1809	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	crassifolia		especie	Humb. & Bonpl., 1809	bachté (Tsotsil), bochilté (Tsotsil), bochiv (Tsotsil), cantulán (Tsotsil), cucharilla, encino, encino blanco, encino colorado, encino hojasasco, encino pepitillo, encino prieto, encino roble, encino rojo, encino tecomate, encino tesmolillo, encino verde, hoja ancha, hoja de encino, hojarasca, jicarillo, quebracho, roble, roble blanco, yavnal jit'e (Tsotsil)	aceptado	
9108e423681213a3275a077ab67a6f60	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	1	2	9108e423681213a3275a077ab67a6f60	NO DISPONIBLE	NO DISPONIBLE	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	NO DISPONIBLE	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 29/11/2005 07:57:14 p.m.	9108e423681213a3275a077ab67a6f60	NO DISPONIBLE	Millspaugh										4582		00:00:00								599	MEXICO	MX	BAJA CALIFORNIA		Isla de Santa Catalina	0	0		0	0		26.0916667	-111.3583333		60	26 5 99 N	111 21 99 W	grados minutos segundos				, Geolocate		485		Sintipo	NO DISPONIBLE	8430e3925468b6950ef7f940f9ad725d	21174			Quercus (Quercus) dumosa f. insularis	Quercus (Quercus)  dumosa	Quercus		Catalog Of Life Checklist, 2022		0	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; dumosa	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	dumosa	insularis	forma	Trel.		sinónimo	
915392f44235ad15430b159596bbdd2a	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	915392f44235ad15430b159596bbdd2a	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 23/06/2005 02:20:16 a.m.	915392f44235ad15430b159596bbdd2a	1409138	Standl.						Trel. 1930. The woody plants of Siguatepeque, Department Comayagua. Journal of the Arnold Arboretum. 11:25. USA.				56229	1928-02-14	00:00:00	45		1928	2	14			414	HONDURAS	HN	COMAYAGUA		Siguatepeque	1100	0		0	0		14.4588889	-87.6786111			14 27 32 N	87 40 43 W	grados minutos segundos				Mapa, MI, 1:1100 000		385		Holotipo	NO DISPONIBLE	0bf4001052adcc7539cbceab7c81ae07	21099			Quercus (Quercus) comayaguana	Quercus (Quercus)  elliptica	Quercus		Valencia-A., 2004		1930	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	comayaguana		especie	Trel., 1930	bellota, encino, encino asta, encino blanco, encino colorado, encino laurel, encino nanche, encino negro, encino roble, encino rojo, encino saucillo, encino tapahuite, kukat (Totonaco), roble	sinónimo	
